time,open,high,low,close,VWAP,RTH VWAP
2003-01-24,10501,10509,10262,10288,10353,
2003-01-27,10291,10316,10110,10158,10194.666666666666,
2003-01-28,10170,10269,10139,10220,10209.333333333334,
2003-01-29,10215,10315,10055,10249,10206.333333333334,
2003-01-30,10255,10301,10039,10075,10138.333333333334,
2003-01-31,10073,10249,10023,10222,10164.666666666666,
2003-02-03,10255,10304,10225,10252,10260.333333333334,
2003-02-04,10257,10257,10080,10195,10177.333333333334,
2003-02-05,10190,10308,10119,10155,10194,
2003-02-06,10136,10172,10038,10115,10108.333333333334,
2003-02-07,10124,10196,9984,10028,10069.333333333334,
2003-02-10,10050,10092,9955,10084,10043.666666666666,
2003-02-11,10099,10142,9959,10014,10038.333333333334,
2003-02-12,10003,10020,9904,9910,9944.666666666666,
2003-02-13,9911,9956,9792,9935,9894.333333333334,
2003-02-14,9932,10223,9887,10100,10070,
2003-02-18,10124,10241,10079,10222,10180.666666666666,
2003-02-19,10212,10212,10104,10188,10168,
2003-02-20,10180,10240,10062,10100,10134,
2003-02-21,10100,10214,10019,10175,10136,
2003-02-24,10199,10216,10019,10035,10090,
2003-02-25,10018,10104,9881,10095,10026.666666666666,
2003-02-26,10105,10115,9963,9985,10021,
2003-02-27,9978,10097,9949,10067,10037.666666666666,
2003-02-28,10065,10137,10022,10095,10084.666666666666,
2003-03-03,10113,10155,9990,10018,10054.333333333334,
2003-03-04,10006,10023,9877,9887,9929,
2003-03-05,9871,9948,9835,9942,9908.333333333334,
2003-03-06,9946,9948,9805,9850,9867.666666666666,
2003-03-07,9849,9930,9731,9910,9857,
2003-03-10,9902,9904,9725,9735,9788,
2003-03-11,9729,9815,9691,9694,9733.333333333334,
2003-03-12,9702,9743,9593,9736,9690.666666666666,
2003-03-13,9749,10010,9723,10004,9912.333333333334,
2003-03-14,10000,10107,9974,10051,10044,
2003-03-17,9995,10327,9917,10302,10182,
2003-03-18,10292,10418,10267,10370,10351.666666666666,
2003-03-19,10335,10456,10316,10440,10404,
2003-03-20,10477,10502,10300,10462,10421.333333333334,
2003-03-21,10460,10699,10439,10680,10606,
2003-03-24,10591,10604,10354,10390,10449.333333333334,
2003-03-25,10384,10512,10322,10442,10425.333333333334,
2003-03-26,10442,10477,10361,10398,10412,
2003-03-27,10386,10425,10280,10370,10358.333333333334,
2003-03-28,10385,10391,10282,10320,10331,
2003-03-31,10275,10275,10091,10140,10168.666666666666,
2003-04-01,10150,10274,10149,10240,10221,
2003-04-02,10275,10496,10259,10442,10399,
2003-04-03,10440,10554,10385,10398,10445.666666666666,
2003-04-04,10398,10500,10391,10450,10447,
2003-04-07,10558,10700,10451,10454,10535,
2003-04-08,10454,10559,10433,10482,10491.333333333334,
2003-04-09,10478,10589,10364,10380,10444.333333333334,
2003-04-10,10376,10416,10318,10404,10379.333333333334,
2003-04-11,10412,10517,10353,10378,10416,
2003-04-14,10401,10580,10357,10542,10493,
2003-04-15,10540,10653,10481,10600,10578,
2003-04-16,10673,10690,10409,10428,10509,
2003-04-17,10437,10525,10412,10510,10482.333333333334,
2003-04-21,10539,10577,10480,10525,10527.333333333334,
2003-04-22,10519,10674,10439,10661,10591.333333333334,
2003-04-23,10670,10709,10626,10691,10675.333333333334,
2003-04-24,10673,10680,10573,10609,10620.666666666666,
2003-04-25,10611,10635,10460,10486,10527,
2003-04-28,10483,10681,10454,10642,10592.333333333334,
2003-04-29,10636,10737,10612,10677,10675.333333333334,
2003-04-30,10665,10708,10607,10653,10656,
2003-05-01,10649,10656,10516,10630,10600.666666666664,
2003-05-02,10652,10770,10585,10745,10700,
2003-05-05,10732,10791,10684,10715,10730,
2003-05-06,10700,10822,10694,10770,10762,
2003-05-07,10756,10812,10701,10748,10753.666666666666,
2003-05-08,10726,10752,10645,10678,10691.666666666666,
2003-05-09,10694,10793,10674,10778,10748.333333333334,
2003-05-12,10790,10921,10746,10895,10854,
2003-05-13,10883,10903,10825,10867,10865,
2003-05-14,10862,10916,10794,10852,10854,
2003-05-15,10848,10916,10827,10897,10880,
2003-05-16,10887,10934,10828,10875,10879,
2003-05-19,10829,10835,10666,10690,10730.333333333334,
2003-05-20,10682,10739,10599,10683,10673.666666666666,
2003-05-21,10691,10717,10624,10695,10678.666666666666,
2003-05-22,10690,10819,10681,10777,10759,
2003-05-23,10790,10816,10732,10792,10780,
2003-05-27,10793,10989,10730,10957,10892,
2003-05-28,10954,11045,10954,10972,10990.333333333334,
2003-05-29,10964,11060,10876,10913,10949.666666666666,
2003-05-30,10918,11073,10918,11052,11014.333333333334,
2003-06-02,11090,11196,11075,11103,11124.666666666666,
2003-06-03,11079,11136,11052,11127,11105,
2003-06-04,11138,11257,11106,11235,11199.333333333334,
2003-06-05,11227,11270,11162,11240,11224,
2003-06-06,11250,11415,11235,11255,11301.666666666664,
2003-06-09,11245,11293,11140,11192,11208.333333333334,
2003-06-10,11190,11274,11183,11267,11241.333333333334,
2003-06-11,11269,11387,11241,11377,11335,
2003-06-12,11388,11450,11318,11412,11393.333333333334,
2003-06-13,11430,11430,11275,11331,11345.333333333334,
2003-06-16,11303,11525,11300,11516,11447,
2003-06-17,11530,11566,11471,11516,11517.666666666666,
2003-06-18,11528,11537,11431,11494,11487.333333333334,
2003-06-19,11501,11524,11350,11379,11417.666666666666,
2003-06-20,11373,11478,11366,11377,11407,
2003-06-23,11364,11387,11237,11282,11302,
2003-06-24,11288,11346,11246,11308,11300,
2003-06-25,11309,11361,11187,11199,11249,
2003-06-26,11199,11300,11189,11273,11254,
2003-06-27,11281,11309,11167,11174,11216.666666666666,
2003-06-30,11199,11267,11167,11181,11205,
2003-07-01,11174,11254,11071,11244,11189.666666666666,
2003-07-02,11251,11354,11250,11351,11318.333333333334,
2003-07-03,11353,11355,11242,11259,11285.333333333334,
2003-07-07,11284,11464,11284,11422,11390,
2003-07-08,11420,11439,11362,11431,11410.666666666666,
2003-07-09,11421,11430,11304,11365,11366.333333333334,
2003-07-10,11341,11354,11195,11239,11262.666666666666,
2003-07-11,11231,11349,11204,11321,11291.333333333334,
2003-07-14,11335,11481,11326,11369,11392,
2003-07-15,11383,11439,11288,11339,11355.333333333336,
2003-07-16,11371,11399,11238,11312,11316.333333333336,
2003-07-17,11275,11317,11207,11257,11260.333333333334,
2003-07-18,11259,11388,11244,11379,11337,
2003-07-21,11374,11387,11272,11307,11322,
2003-07-22,11312,11382,11237,11359,11326,
2003-07-23,11373,11408,11295,11399,11367.333333333334,
2003-07-24,11414,11491,11302,11312,11368.333333333334,
2003-07-25,11302,11505,11281,11478,11421.333333333334,
2003-07-28,11506,11508,11432,11456,11465.333333333334,
2003-07-29,11457,11494,11362,11412,11422.666666666666,
2003-07-30,11418,11460,11365,11402,11409,
2003-07-31,11407,11567,11392,11431,11463.333333333336,
2003-08-01,11442,11473,11339,11364,11392,
2003-08-04,11344,11416,11250,11378,11348,
2003-08-05,11378,11398,11192,11197,11262.333333333334,
2003-08-06,11200,11340,11199,11256,11265,
2003-08-07,11258,11348,11229,11344,11307,
2003-08-08,11332,11411,11325,11406,11380.666666666666,
2003-08-11,11403,11456,11345,11428,11409.666666666666,
2003-08-12,11433,11521,11410,11512,11481,
2003-08-13,11503,11543,11440,11494,11492.333333333334,
2003-08-14,11486,11544,11393,11507,11481.333333333334,
2003-08-15,11488,11553,11475,11536,11521.333333333334,
2003-08-18,11544,11635,11534,11626,11598.333333333336,
2003-08-19,11632,11660,11559,11646,11621.666666666666,
2003-08-20,11619,11646,11581,11614,11613.666666666666,
2003-08-21,11613,11709,11607,11640,11652,
2003-08-22,11637,11722,11557,11567,11615.333333333334,
2003-08-25,11566,11580,11500,11544,11541.333333333334,
2003-08-26,11538,11578,11451,11555,11528,
2003-08-27,11566,11570,11525,11547,11547.333333333334,
2003-08-28,11541,11614,11476,11589,11559.666666666666,
2003-08-29,11587,11645,11564,11633,11614,
2003-09-02,11656,11756,11601,11745,11700.666666666666,
2003-09-03,11745,11816,11730,11795,11780.333333333334,
2003-09-04,11782,11841,11758,11813,11804,
2003-09-05,11809,11817,11679,11729,11741.666666666664,
2003-09-08,11726,11818,11722,11803,11781,
2003-09-09,11813,11829,11709,11737,11758.333333333334,
2003-09-10,11733,11740,11618,11658,11672,
2003-09-11,11652,11728,11628,11684,11680,
2003-09-12,11693,11713,11605,11697,11671.666666666666,
2003-09-15,11704,11717,11663,11675,11685,
2003-09-16,11676,11809,11670,11795,11758,
2003-09-17,11805,11817,11763,11784,11788,
